STDR_YYQU_CD,SUD_CD,RENT_FLOOR_CD,GTN_AVRG,MT_RNTCHRG_AVRG,CNVRSN_RNTCHRG,RENT_CO
20191,1123001421,02,324098,25928,29169,1
20191,1123001422,00,429570,24707,29003,2
20191,1123001422,01,751318,40070,47583,1
20191,1123001422,02,107821,9345,10423,1
20191,1123001425,00,773143,65582,73313,2
20191,1123001425,01,1012806,91153,101281,1
20191,1123001425,02,533480,40011,45346,1
20191,1123001427,00,1652900,93664,110193,1
20191,1123001427,01,1652900,93664,110193,1
20191,1123001434,00,1446205,97354,111816,2
20191,1123001434,01,888895,44445,53334,1
20191,1123001434,02,2003515,150264,170299,1
20191,1123001437,00,771353,77135,84849,1
20191,1123001437,02,771353,77135,84849,1
20191,1123001442,00,313049,23479,26609,1
20191,1123001442,02,313049,23479,26609,1
20191,1123001445,00,286216,17173,20035,1
20191,1123001445,02,286216,17173,20035,1
20191,1123001448,00,1502636,105185,120211,1
20191,1123001448,01,1502636,105185,120211,1
20191,1123001449,00,1944588,116675,136121,1
20191,1123001449,01,1944588,116675,136121,1
20191,1123001451,00,1602023,107938,123958,5
20191,1123001451,01,2794188,179064,207006,2
20191,1123001451,02,409859,36812,40910,3
20191,1123001452,00,563976,35333,40972,5
20191,1123001452,01,834798,40070,48418,1
20191,1123001452,02,293154,30595,33526,4
20191,1123001453,00,602842,50119,56148,3
20191,1123001453,01,787016,63291,71161,2
20191,1123001453,02,418668,36947,41134,1
20191,1123001454,00,524730,36731,41978,1
20191,1123001454,02,524730,36731,41978,1
20191,1123001455,00,728647,112204,119490,2
20191,1123001455,01,1101933,198348,209367,1
20191,1123001455,02,355360,26060,29613,1
20191,1123001466,00,173898,17390,19129,1
20191,1123001466,02,173898,17390,19129,1
20191,1123001469,00,430219,47324,51626,1
20191,1123001469,02,430219,47324,51626,1
20191,1123001474,00,232299,26804,29127,1
20191,1123001474,01,232299,26804,29127,1
20191,1123001479,00,621420,67487,73701,2
20191,1123001479,01,621420,67487,73701,2
20191,1123001480,00,242194,21379,23801,2
20191,1123001480,02,242194,21379,23801,2
20191,1123001481,00,556532,53594,59159,2
20191,1123001481,01,612185,55097,61219,1
20191,1123001481,02,500879,52091,57100,1
20191,1123001483,00,1658240,70339,86922,2
20191,1123001483,01,2844223,93453,121895,1
20191,1123001483,02,472257,47226,51948,1
20191,1123001488,00,618600,41240,47426,2
20191,1123001488,02,618600,41240,47426,2
20191,1123001494,00,274295,31544,34287,1
20191,1123001494,02,274295,31544,34287,1
20191,1123001497,00,824452,51376,59621,4
20191,1123001497,01,1495858,87447,102406,3
20191,1123001497,02,153046,15305,16835,1
20191,1123001501,00,759430,49363,56957,1
20191,1123001501,02,759430,49363,56957,1
20191,1123001503,00,665280,58092,64744,3
20191,1123001503,01,1101933,88155,99174,1
20191,1123001503,02,228626,28029,30315,2
20191,1123001505,00,1838087,64333,82714,1
20191,1123001505,01,1838087,64333,82714,1
20191,1123001507,00,538153,46127,51509,1
20191,1123001507,01,538153,46127,51509,1
20191,1123001509,00,1228234,74642,86924,5
20191,1123001509,01,2044102,108047,128488,3
20191,1123001509,02,412365,41237,45360,2
20191,1123001510,00,590321,38371,44274,1
20191,1123001510,02,590321,38371,44274,1
20191,1123001514,00,387130,25805,29676,2
20191,1123001514,02,387130,25805,29676,2
20191,1123001518,00,734622,47750,55097,1
20191,1123001518,02,734622,47750,55097,1
20191,1123001519,00,457281,44357,48930,2
20191,1123001519,01,457281,44357,48930,2
20191,1123001525,00,609776,52847,58945,1
20191,1123001525,01,609776,52847,58945,1
20191,1123001543,00,2448741,134681,159168,1
20191,1123001543,01,2448741,134681,159168,1
20191,1123001548,00,486147,48615,53476,1
20191,1123001548,01,486147,48615,53476,1
20191,1123001550,00,324352,15785,19029,1
20191,1123001550,01,324352,15785,19029,1
20191,1123001551,00,2494918,89907,114856,2
20191,1123001551,01,4186677,125600,167467,1
20191,1123001551,02,803158,54213,62245,1
20191,1123001552,00,1768044,0,17680,1
20191,1123001552,02,1768044,0,17680,1
20191,1123001557,00,958921,69556,79146,3
20191,1123001557,01,1271462,92817,105531,1
20191,1123001557,02,646381,46296,52760,2
20191,1123001560,00,1101933,110193,121213,1
20191,1123001560,01,1101933,110193,121213,1
20191,1123001564,00,1739810,143572,160970,5
20191,1123001564,01,2855983,228479,257038,1
20191,1123001564,02,623638,58666,64902,4
20191,1123001567,00,620837,49867,56076,3
20191,1123001567,01,620837,49867,56076,3
20191,1123001570,00,333919,61219,64558,1
20191,1123001570,01,333919,61219,64558,1
20191,1123001572,00,0,64279,64279,3
20191,1123001572,02,0,64279,64279,3
20191,1123001584,00,769812,111142,118840,5
20191,1123001584,01,957059,178808,188379,2
20191,1123001584,02,582565,43476,49302,3
20191,1123001589,00,944514,56671,66116,1
20191,1123001589,01,944514,56671,66116,1
20191,1123001590,00,420231,43486,47688,2
20191,1123001590,01,626098,56349,62610,1
20191,1123001590,02,214364,30623,32767,1
20191,1123001592,00,559315,72627,78221,2
20191,1123001592,01,667838,100176,106854,1
20191,1123001592,02,450791,45079,49587,1
20191,1123001593,00,565032,51649,57299,3
20191,1123001593,01,879625,73245,82041,2
20191,1123001593,02,250439,30053,32557,1
20191,1123001594,00,1216420,73343,85507,2
20191,1123001594,01,1216420,73343,85507,2
20191,1123001595,00,900783,62384,71391,4
20191,1123001595,01,1313572,74716,87851,2
20191,1123001595,02,487993,50051,54931,2
20191,1123001596,00,1944588,72228,91673,1
20191,1123001596,01,1944588,72228,91673,1
20191,1123001597,00,708386,38174,45258,2
20191,1123001597,01,1101933,49587,60606,1
20191,1123001597,02,314838,26761,29910,1
20191,1123001604,00,1234377,60183,72526,2
20191,1123001604,01,2203867,99174,121213,1
20191,1123001604,02,264888,21191,23840,1
20191,1123001609,00,1130555,72460,83766,3
20191,1123001609,01,1130555,72460,83766,3
20191,1123001613,00,752173,52652,60174,1
20191,1123001613,01,752173,52652,60174,1
20191,1123001615,00,434126,45925,50266,2
20191,1123001615,01,372779,59645,63372,1
20191,1123001615,02,495474,32206,37161,1
20191,1123001617,00,1275082,76505,89256,2
20191,1123001617,01,1275082,76505,89256,2
20191,1123001622,00,347723,48681,52158,1
20191,1123001622,02,347723,48681,52158,1
20191,1123001623,00,1608787,160261,176349,3
20191,1123001623,01,1608787,160261,176349,3
20191,1123001625,00,752244,70156,77678,2
20191,1123001625,01,1231975,106771,119091,1
20191,1123001625,02,272514,33540,36265,1
20191,1123001628,00,778568,50607,58393,1
20191,1123001628,02,778568,50607,58393,1
20191,1123001630,00,2288598,182756,205642,7
20191,1123001630,01,1859275,118789,137382,2
20191,1123001630,02,2717920,246723,273902,5
20191,1123001631,00,647135,75953,82425,2
20191,1123001631,01,647135,75953,82425,2
20191,1123001633,00,1917364,123857,143031,2
20191,1123001633,02,1917364,123857,143031,2
20191,1123001634,00,1962596,123759,143385,3
20191,1123001634,01,3305800,195042,228100,1
20191,1123001634,02,619393,52476,58670,2
20191,1123001637,00,924077,51904,61145,6
20191,1123001637,01,1152021,53093,64613,2
20191,1123001637,02,696132,50715,57676,4
20191,1123001638,00,2203867,107439,129477,1
20191,1123001638,01,2203867,107439,129477,1
20191,1123001639,00,384966,27628,31477,4
20191,1123001639,01,333919,30609,33948,1
20191,1123001639,02,436013,24646,29006,3
20191,1123001642,00,333919,30053,33392,1
20191,1123001642,02,333919,30053,33392,1
20191,1123001646,00,538349,37057,42441,2
20191,1123001646,02,538349,37057,42441,2
20191,1123001649,00,1340814,70406,83814,2
20191,1123001649,01,1340814,70406,83814,2
20191,1123001653,00,761705,42655,50273,1
20191,1123001653,02,761705,42655,50273,1
20191,1123001663,00,250439,30053,32557,1
20191,1123001663,01,250439,30053,32557,1
20191,1123001674,00,359112,34833,38425,4
20191,1123001674,02,359112,34833,38425,4
20191,1123001675,00,384182,27782,31624,3
20191,1123001675,02,384182,27782,31624,3
20191,1123001686,00,202586,16207,18233,1
20191,1123001686,01,202586,16207,18233,1
20191,1123001705,00,1482190,108653,123475,3
20191,1123001705,01,1482190,108653,123475,3
20191,1123001708,00,873755,55802,64539,4
20191,1123001708,01,1346807,77543,91012,3
20191,1123001708,02,400703,34060,38067,1
20191,1123001711,00,676014,42765,49525,2
20191,1123001711,01,676014,42765,49525,2
20191,1123001717,00,676618,79003,85769,3
20191,1123001717,01,1139931,56997,68396,1
20191,1123001717,02,213305,101010,103143,2
20191,1123001719,00,646037,36683,43143,3
20191,1123001719,01,881547,55097,63912,1
20191,1123001719,02,410528,18269,22374,2
20191,1123001723,00,1431082,71554,85865,1
20191,1123001723,01,1431082,71554,85865,1
20191,1123001728,00,170197,19856,21558,1
20191,1123001728,02,170197,19856,21558,1
20191,1123001729,00,1443008,93020,107450,3
20191,1123001729,01,1443008,93020,107450,3
20191,1123001733,00,5633424,195432,251767,2
20191,1123001733,02,5633424,195432,251767,2
20191,1123001741,00,1101933,77135,88155,1
20191,1123001741,01,1101933,77135,88155,1
20191,1123001742,00,1366033,91069,104729,1
20191,1123001742,01,1366033,91069,104729,1
20191,1123001744,00,2245788,269495,291952,1
20191,1123001744,01,2245788,269495,291952,1
20191,1123001756,00,635731,42382,48739,1
20191,1123001756,02,635731,42382,48739,1
20191,1123001757,00,286962,20087,22957,1
20191,1123001757,02,286962,20087,22957,1
20191,1123001758,00,11019333,440773,550967,1
20191,1123001758,02,11019333,440773,550967,1
20191,1123001762,00,683479,66038,72873,5
20191,1123001762,01,1177065,102179,113950,2
20191,1123001762,02,189892,29897,31796,3
20191,1123001765,00,2203867,231406,253445,1
20191,1123001765,01,2203867,231406,253445,1
20191,1123001767,00,2346052,127966,151427,1
20191,1123001767,01,2346052,127966,151427,1
20191,1123001769,00,1404293,42398,56440,2
20191,1123001769,01,1404293,42398,56440,2
20191,1123001772,00,1007505,44669,54744,2
20191,1123001772,01,1313780,49267,62405,1
20191,1123001772,02,701230,40070,47083,1
20191,1123001776,00,402753,21561,25588,1
20191,1123001776,02,402753,21561,25588,1
20191,1123001777,00,861870,65208,73827,5
20191,1123001777,01,1430424,93751,108055,3
20191,1123001777,02,293317,36666,39599,2
20191,1123001778,00,1051845,34060,44578,2
20191,1123001778,01,1051845,34060,44578,2
20191,1123001784,00,900998,55020,64030,4
20191,1123001784,01,1202109,48084,60105,1
20191,1123001784,02,599887,61956,67955,3
20191,1123001785,00,896573,72836,81802,3
20191,1123001785,01,1542707,123968,139395,2
20191,1123001785,02,250439,21705,24209,1
20191,1123001794,00,616259,33899,40061,2
20191,1123001794,01,626098,47583,53844,1
20191,1123001794,02,606420,20214,26278,1
20191,1123001795,00,3039759,109077,139474,2
20191,1123001795,01,3039759,109077,139474,2
20191,1123001797,00,166960,25044,26714,1
20191,1123001797,02,166960,25044,26714,1
20191,1123001799,00,599202,74900,80892,1
20191,1123001799,02,599202,74900,80892,1
20191,1123001804,00,2361286,85006,108619,1
20191,1123001804,01,2361286,85006,108619,1
20191,1123001805,00,736305,51367,58730,4
20191,1123001805,01,1132543,58525,69850,3
20191,1123001805,02,340068,44209,47610,1
20191,1123001806,00,1291328,35512,48425,1
20191,1123001806,01,1291328,35512,48425,1
20191,1123001819,00,1574190,141677,157419,1
20191,1123001819,01,1574190,141677,157419,1
20191,1123001821,00,385291,30823,34676,1
20191,1123001821,01,385291,30823,34676,1
20191,1123001823,00,1252197,50088,62610,1
20191,1123001823,01,1252197,50088,62610,1
20191,1123001824,00,372610,16767,20494,1
20191,1123001824,01,372610,16767,20494,1
20191,1123001829,00,2860902,121537,150146,2
20191,1123001829,01,2916882,243074,272242,1
20191,1123001829,02,2804921,0,28049,1
20191,1123001842,00,590321,38371,44274,1
20191,1123001842,02,590321,38371,44274,1
20191,1123001844,00,6129419,408628,469922,1
20191,1123001844,01,6129419,408628,469922,1
20191,1123001849,00,245817,19518,21976,2
20191,1123001849,02,245817,19518,21976,2
20191,1123001853,00,2003515,120211,140246,1
20191,1123001853,01,2003515,120211,140246,1
20191,1123001858,00,3305800,143251,176309,1
20191,1123001858,01,3305800,143251,176309,1
20191,1123001859,00,22762626,270685,498311,3
20191,1123001859,01,44077333,440773,881547,1
20191,1123001859,02,1447919,100597,115076,2
20191,1123001864,00,1227373,65899,78173,5
20191,1123001864,01,1192259,86699,98621,3
20191,1123001864,02,1262487,45100,57724,2
20191,1123001865,00,22038667,55097,275483,1
20191,1123001865,01,22038667,55097,275483,1
20191,1123001867,00,6308779,0,63088,1
20191,1123001867,01,6308779,0,63088,1
20191,1123001872,00,976509,68786,78551,3
20191,1123001872,01,976509,68786,78551,3
20191,1123001876,00,1001758,65114,75132,1
20191,1123001876,01,1001758,65114,75132,1
20191,1123001885,00,333919,23374,26714,1
20191,1123001885,02,333919,23374,26714,1
20191,1123001904,00,220387,34160,36364,1
20191,1123001904,02,220387,34160,36364,1
20191,1123001906,00,1059551,90062,100657,1
20191,1123001906,01,1059551,90062,100657,1
20191,1123001907,00,2203867,220387,242425,1
20191,1123001907,02,2203867,220387,242425,1
20191,1123001911,00,2203867,115703,137742,1
20191,1123001911,01,2203867,115703,137742,1
20191,1123001913,00,1377417,27548,41323,1
20191,1123001913,01,1377417,27548,41323,1
20191,1123001918,00,2203867,148761,170800,1
20191,1123001918,01,2203867,148761,170800,1
20191,1123001925,00,2420318,88548,112751,2
20191,1123001925,01,2420318,88548,112751,2
20191,1123001935,00,1954620,94058,113604,3
20191,1123001935,01,1705373,77922,94976,2
20191,1123001935,02,2203867,110193,132232,1
20191,1123001936,00,1719017,72648,89838,2
20191,1123001936,01,1719017,72648,89838,2
20191,1123001942,00,688708,55097,61984,1
20191,1123001942,01,688708,55097,61984,1
20191,1123001944,00,1652900,88155,104684,1
20191,1123001944,01,1652900,88155,104684,1
20191,1123001945,00,337327,26986,30359,1
20191,1123001945,01,337327,26986,30359,1
20191,1123001948,00,634105,54956,61297,1
20191,1123001948,01,634105,54956,61297,1
20191,1123001959,00,969585,58175,67871,1
20191,1123001959,01,969585,58175,67871,1
20191,1123001961,00,905699,49813,58870,1
20191,1123001961,01,905699,49813,58870,1
20191,1123001962,00,1159930,69596,81195,1
20191,1123001962,01,1159930,69596,81195,1
20191,1123001968,00,787095,125935,133806,1
20191,1123001968,01,787095,125935,133806,1
20191,1123001976,00,385291,23117,26970,1
20191,1123001976,02,385291,23117,26970,1
20191,1123001982,00,231943,18555,20875,1
20191,1123001982,01,231943,18555,20875,1
20191,1123001984,00,4738313,220387,267770,1
20191,1123001984,01,4738313,220387,267770,1
20191,1123001986,00,1101933,55097,66116,1
20191,1123001986,01,1101933,55097,66116,1
20191,1123001987,00,1101933,95868,106888,1
20191,1123001987,02,1101933,95868,106888,1
20191,1123001988,00,500879,35062,40070,1
20191,1123001988,01,500879,35062,40070,1
20191,1123002004,00,1432513,115703,130028,1
20191,1123002004,01,1432513,115703,130028,1
20191,1123002005,00,550967,55097,60606,1
20191,1123002005,01,550967,55097,60606,1
20191,1123002009,00,1322320,22039,35262,1
20191,1123002009,01,1322320,22039,35262,1
20191,1123002010,00,897259,44863,53836,1
20191,1123002010,01,897259,44863,53836,1
20191,1123002013,00,220387,77135,79339,1
20191,1123002013,01,220387,77135,79339,1
20191,1123002022,00,356382,42766,46330,1
20191,1123002022,01,356382,42766,46330,1
20191,1123002036,00,2302833,155311,178339,3
20191,1123002036,01,3555579,222224,257780,1
20191,1123002036,02,1050087,88398,98899,2
20191,1123002053,00,2200472,87917,109922,2
20191,1123002053,01,2200472,87917,109922,2
20191,1123002055,00,1082731,67012,77839,3
20191,1123002055,01,1063528,73417,84053,2
20191,1123002055,02,1101933,60606,71626,1
20191,1123002061,00,3305800,275483,308541,1
20191,1123002061,02,3305800,275483,308541,1
20191,1123002070,00,6611600,330580,396696,1
20191,1123002070,01,6611600,330580,396696,1
20191,1123002071,00,1542707,44077,59504,1
20191,1123002071,01,1542707,44077,59504,1
20191,1123002078,00,2280706,87215,110022,4
20191,1123002078,01,2280706,87215,110022,4
20191,1123002083,00,2203867,110193,132232,1
20191,1123002083,01,2203867,110193,132232,1
20191,1123002088,00,1574190,102322,118064,1
20191,1123002088,01,1574190,102322,118064,1
20191,1123002091,00,2003515,0,20035,1
20191,1123002091,02,2003515,0,20035,1
20191,1123002095,00,3252603,156819,189345,4
20191,1123002095,01,6385628,282451,346308,2
20191,1123002095,02,119577,31186,32382,2
20191,1123002106,00,5730053,11019,68320,1
20191,1123002106,01,5730053,11019,68320,1
20191,1123002108,00,550967,55097,60606,1
20191,1123002108,02,550967,55097,60606,1
20191,1123002111,00,558318,22333,27916,1
20191,1123002111,01,558318,22333,27916,1
20191,1123002116,00,3415993,248927,283087,2
20191,1123002116,01,3415993,248927,283087,2
20191,1123002117,00,812103,27070,35191,1
20191,1123002117,02,812103,27070,35191,1
20191,1123002132,00,3919377,151516,190710,2
20191,1123002132,01,5634886,137742,194091,1
20191,1123002132,02,2203867,165290,187329,1
20191,1123002136,00,532335,53233,58557,1
20191,1123002136,01,532335,53233,58557,1
20191,1123002137,00,456998,39343,43913,2
20191,1123002137,01,456998,39343,43913,2
20191,1123002143,00,741460,55610,63024,1
20191,1123002143,01,741460,55610,63024,1
20191,1123002147,00,419731,25184,29381,1
20191,1123002147,02,419731,25184,29381,1
20191,1123002155,00,826450,33058,41323,1
20191,1123002155,01,826450,33058,41323,1
20191,1123002156,00,2003515,105185,125220,1
20191,1123002156,01,2003515,105185,125220,1
20191,1123002159,00,1359528,58388,71983,2
20191,1123002159,02,1359528,58388,71983,2
20191,1123002162,00,572433,34346,40070,1
20191,1123002162,01,572433,34346,40070,1
20191,1123002166,00,922405,70202,79426,2
20191,1123002166,01,1101933,66116,77135,1
20191,1123002166,02,742876,74288,81716,1
20191,1123002168,00,1159930,57996,69596,1
