STDR_YYQU_CD,SUD_CD,INCOME_SCTN_CD,MT_AVRG_INCOME_AMT,HSHLD_INCOME_TOTAMT,POPLTN_CO
20191,1123001004,06,2730737,2730737,1
20191,1123001005,06,2473330,170659798,69
20191,1123001006,05,2235109,22351087,10
20191,1123001007,06,2858219,20007530,7
20191,1123001008,02,1354309,9480160,7
20191,1123001009,07,3359281,70544901,21
20191,1123001010,06,2646825,52936506,20
20191,1123001011,07,3335699,56706890,17
20191,1123001012,04,1832604,7330416,4
20191,1123001013,04,1855224,44525379,24
20191,1123001014,04,1945876,5837628,3
20191,1123001015,08,4645233,51097562,11
20191,1123001016,02,1357500,2715000,2
20191,1123001017,05,2026235,42550927,21
20191,1123001018,05,2305531,103748904,45
20191,1123001019,06,2541305,27954357,11
20191,1123001020,06,2479088,99163521,40
20191,1123001021,05,2383243,54814581,23
20191,1123001022,07,3021660,15108301,5
20191,1123001023,09,5771378,11542756,2
20191,1123001024,04,1953266,19532659,10
20191,1123001026,08,4283301,4283301,1
20191,1123001027,06,2477388,9909550,4
20191,1123001028,05,2399423,28793074,12
20191,1123001029,06,2536058,5072115,2
20191,1123001030,07,3097279,52653747,17
20191,1123001031,07,3332358,56650094,17
20191,1123001033,05,2255395,20298557,9
20191,1123001034,05,2293259,52744966,23
20191,1123001035,05,2351657,23516570,10
20191,1123001036,08,4192436,12577307,3
20191,1123001037,05,2159904,17279232,8
20191,1123001038,03,1617067,6468268,4
20191,1123001039,05,2199229,453041257,206
20191,1123001040,06,2721624,68040608,25
20191,1123001041,06,2975264,77356856,26
20191,1123001042,07,3162190,47432852,15
20191,1123001043,06,2849218,48436698,17
20191,1123001044,06,2598953,23390576,9
20191,1123001045,03,1683231,8416154,5
20191,1123001046,07,3682730,88385510,24
20191,1123001047,05,2311707,92468265,40
20191,1123001048,09,4977486,487793644,98
20191,1123001049,07,3008109,45121633,15
20191,1123001050,04,1831231,9156153,5
20191,1123001051,06,2894473,295236267,102
20191,1123001052,07,3231180,74317143,23
20191,1123001053,06,2556777,33238106,13
20191,1123001054,05,2426534,36398010,15
20191,1123001055,03,1638297,11468076,7
20191,1123001056,05,2138838,17110705,8
20191,1123001057,07,3380381,60846857,18
20191,1123001058,04,2005487,20054870,10
20191,1123001059,07,3167336,82350733,26
20191,1123001060,05,2169113,6507339,3
20191,1123001061,05,2430606,29167274,12
20191,1123001062,05,2361094,30694228,13
20191,1123001063,06,2975301,14876506,5
20191,1123001064,06,2959058,23672467,8
20191,1123001065,06,2810523,8431570,3
20191,1123001066,06,2671689,42747017,16
20191,1123001067,05,2241491,4482981,2
20191,1123001068,05,2030481,24365770,12
20191,1123001069,07,3053064,30530640,10
20191,1123001070,05,2280471,98060252,43
20191,1123001071,06,2793132,103345893,37
20191,1123001072,06,2665515,31986183,12
20191,1123001073,06,2822767,33873204,12
20191,1123001074,06,2497036,32461473,13
20191,1123001075,06,2914324,67029455,23
20191,1123001076,06,2768970,94144965,34
20191,1123001077,05,2286955,43452145,19
20191,1123001078,06,2605647,169367042,65
20191,1123001079,04,1832571,71470250,39
20191,1123001080,05,2138784,29942979,14
20191,1123001082,05,2143708,36443043,17
20191,1123001083,07,3191656,9574967,3
20191,1123001084,06,2448244,44068396,18
20191,1123001085,09,5341813,758537447,142
20191,1123001086,03,1522494,15224936,10
20191,1123001087,07,3542057,21252339,6
20191,1123001088,06,2888629,138654190,48
20191,1123001089,05,2262648,85980635,38
20191,1123001091,06,2663992,63935798,24
20191,1123001093,07,3090020,80340510,26
20191,1123001094,05,2433629,21902659,9
20191,1123001095,03,1590696,11134871,7
20191,1123001096,04,1764295,5292884,3
20191,1123001097,04,1909679,3819358,2
20191,1123001098,08,4299519,17198077,4
20191,1123001099,06,2910207,49473524,17
20191,1123001100,09,6768077,13536154,2
20191,1123001101,05,2354554,25900094,11
20191,1123001102,05,2224744,51169101,23
20191,1123001103,05,2378649,104660540,44
20191,1123001104,03,1553643,9321858,6
20191,1123001107,04,1832542,34818300,19
20191,1123001108,04,1950505,7802018,4
20191,1123001109,05,2425038,128527013,53
20191,1123001110,03,1698034,10188204,6
20191,1123001111,04,1934372,32884326,17
20191,1123001112,04,2004686,10023429,5
20191,1123001114,05,2359338,25952722,11
20191,1123001115,07,3323039,196059321,59
20191,1123001116,02,1357500,1357500,1
20191,1123001118,04,1765749,14125993,8
20191,1123001119,06,2555839,30670064,12
20191,1123001120,05,2114055,4228109,2
20191,1123001121,08,4022396,32179165,8
20191,1123001122,06,2583313,20666505,8
20191,1123001123,06,2668837,85402784,32
20191,1123001124,07,3652601,21915608,6
20191,1123001125,09,5188351,809382679,156
20191,1123001126,05,2421376,77484039,32
20191,1123001127,06,2530043,35420608,14
20191,1123001128,04,1901719,15213748,8
20191,1123001129,05,2044119,4088237,2
20191,1123001130,04,1807035,10842211,6
20191,1123001131,06,2633213,78996375,30
20191,1123001132,05,2162857,17302852,8
20191,1123001133,06,2962263,14811314,5
20191,1123001134,06,2602383,28626218,11
20191,1123001137,06,2615433,26154326,10
20191,1123001138,04,2001621,24019455,12
20191,1123001139,04,1732688,13861505,8
20191,1123001140,05,2239400,22394004,10
20191,1123001141,04,1920349,19203491,10
20191,1123001142,05,2034476,12206857,6
20191,1123001143,02,1372949,9610640,7
20191,1123001144,05,2235726,26828717,12
20191,1123001145,05,2306639,59972623,26
20191,1123001146,05,2187774,43755479,20
20191,1123001147,03,1699767,18697436,11
20191,1123001148,07,3043814,48701025,16
20191,1123001149,04,1855678,24123812,13
20191,1123001150,05,2426562,19412499,8
20191,1123001151,04,1883427,24484549,13
20191,1123001152,05,2427155,38834484,16
20191,1123001153,06,2474215,51958523,21
20191,1123001154,04,2004609,30069133,15
20191,1123001155,04,1999771,37995640,19
20191,1123001156,03,1686501,38789517,23
20191,1123001157,06,2703208,75689835,28
20191,1123001159,06,2730737,2730737,1
20191,1123001160,07,3017821,6035641,2
20191,1123001161,02,1435465,2870929,2
20191,1123001163,06,2469665,64211278,26
20191,1123001164,05,2279178,20512598,9
20191,1123001166,05,2107247,18965223,9
20191,1123001168,03,1686619,6746474,4
20191,1123001169,04,1879709,26315926,14
20191,1123001171,04,1993274,27905831,14
20191,1123001172,06,2528478,15170865,6
20191,1123001173,06,2557041,38355609,15
20191,1123001174,05,2314975,64819293,28
20191,1123001175,06,2545902,33096730,13
20191,1123001178,02,1298077,3894231,3
20191,1123001179,04,1867075,7468300,4
20191,1123001183,04,2007222,18064998,9
20191,1123001184,03,1680012,21840158,13
20191,1123001186,04,1730192,15571729,9
20191,1123001188,04,1969341,96497686,49
20191,1123001190,05,2134312,40551921,19
20191,1123001191,05,2136813,68378010,32
20191,1123001192,04,2014038,36252691,18
20191,1123001193,04,1719564,65343424,38
20191,1123001194,05,2340224,32763138,14
20191,1123001195,06,2966642,62299486,21
20191,1123001196,05,2037550,40750990,20
20191,1123001197,04,2005935,36106824,18
20191,1123001198,04,2008307,32132913,16
20191,1123001199,05,2318714,37099422,16
20191,1123001200,05,2286994,22869935,10
20191,1123001201,06,2891451,43371759,15
20191,1123001202,06,2606273,65156824,25
20191,1123001203,06,2945134,85408875,29
20191,1123001204,05,2213895,33208430,15
20191,1123001207,01,672019,672019,1
20191,1123001211,04,1931327,9656634,5
20191,1123001212,07,3627507,4001140191,1103
20191,1123001217,07,3113700,74728810,24
20191,1123001218,05,2268256,54438142,24
20191,1123001219,04,1826428,43834260,24
20191,1123001220,03,1637815,21291601,13
20191,1123001221,06,2562206,28184262,11
20191,1123001222,05,2063806,55722752,27
20191,1123001223,06,2531444,48097433,19
20191,1123001224,04,1992774,21920511,11
20191,1123001225,03,1652247,18174712,11
20191,1123001226,05,2107785,67449130,32
20191,1123001227,05,2377041,45163781,19
20191,1123001228,06,2440685,63457814,26
20191,1123001229,05,2040193,51004836,25
20191,1123001230,04,1937583,63940252,33
20191,1123001231,06,2526338,53053105,21
20191,1123001232,06,2688358,102157589,38
20191,1123001233,07,3531861,1868354295,529
20191,1123001234,06,2463218,46801151,19
20191,1123001237,04,1752244,1752244,1
20191,1123001238,04,1837071,157988069,86
20191,1123001239,04,1789474,8947372,5
20191,1123001241,05,2394913,40713526,17
20191,1123001243,05,2322348,9289390,4
20191,1123001244,03,1659658,4978975,3
20191,1123001245,02,1261410,1261410,1
20191,1123001246,05,2046345,45019580,22
20191,1123001247,04,1721333,46475991,27
20191,1123001248,06,2707292,56853138,21
20191,1123001249,05,2038060,55027626,27
20191,1123001251,06,2648546,60916567,23
20191,1123001252,06,2740380,73990253,27
20191,1123001254,04,1773869,118849190,67
20191,1123001257,04,2010351,70362301,35
20191,1123001258,05,2205035,77176212,35
20191,1123001260,03,1554872,3109744,2
20191,1123001261,04,1958818,17629358,9
20191,1123001262,06,2699832,35097820,13
20191,1123001263,05,2039744,8158974,4
20191,1123001264,06,2656258,10625031,4
20191,1123001265,06,2885340,28853396,10
20191,1123001267,07,3239135,9717404,3
20191,1123001268,01,672019,672019,1
20191,1123001269,05,2118894,12713364,6
20191,1123001270,02,1228576,8600032,7
20191,1123001271,05,2278548,61520796,27
20191,1123001272,05,2112968,54937177,26
20191,1123001273,05,2233861,82652848,37
20191,1123001275,08,3937110,366151274,93
20191,1123001276,02,1365497,2730993,2
20191,1123001277,04,1937958,13565704,7
20191,1123001280,06,2505633,95214067,38
20191,1123001282,04,1831570,14652563,8
20191,1123001284,05,2305725,18445801,8
20191,1123001285,04,1925169,13476184,7
20191,1123001286,04,1887254,22647050,12
20191,1123001287,05,2330369,23303685,10
20191,1123001289,06,2637158,226795628,86
20191,1123001291,07,3125783,21880480,7
20191,1123001292,07,3568492,60664356,17
20191,1123001295,02,1378077,6890386,5
20191,1123001297,06,2691010,45747177,17
20191,1123001298,03,1589013,7945063,5
20191,1123001299,08,3765177,1735746612,461
20191,1123001301,08,4162654,649374019,156
20191,1123001303,06,2575239,28327627,11
20191,1123001306,05,2262415,67872464,30
20191,1123001309,02,1290849,2581698,2
20191,1123001315,05,2439157,41465671,17
20191,1123001317,08,4317505,371305467,86
20191,1123001319,05,2086588,56337881,27
20191,1123001322,01,1062244,2124488,2
20191,1123001323,05,2050619,135340859,66
20191,1123001326,08,4001339,5969997373,1492
20191,1123001330,02,1274103,5096411,4
20191,1123001331,03,1564179,23462692,15
20191,1123001333,04,1909679,1909679,1
20191,1123001335,06,2451856,166726239,68
20191,1123001336,02,1261410,1261410,1
20191,1123001337,03,1547340,7736698,5
20191,1123001338,03,1492410,7462050,5
20191,1123001339,05,2317190,13903141,6
20191,1123001341,07,3489655,191931019,55
20191,1123001342,06,2940151,44102272,15
20191,1123001343,05,2339971,91258872,39
20191,1123001344,06,2638365,124003138,47
20191,1123001346,06,2618546,196390918,75
20191,1123001347,07,3496548,101399901,29
20191,1123001348,06,2525924,47992563,19
20191,1123001349,04,1844703,14757626,8
20191,1123001350,07,3228007,213048456,66
20191,1123001351,01,1140769,2281538,2
20191,1123001352,06,2977337,133980187,45
20191,1123001353,07,3314418,99432526,30
20191,1123001354,05,2261442,2261442,1
20191,1123001355,07,3181842,120909996,38
20191,1123001356,06,2866609,137597238,48
20191,1123001357,07,3449774,75895031,22
20191,1123001358,06,2595075,46711344,18
20191,1123001359,05,2285444,146268422,64
20191,1123001362,06,2491315,122074446,49
20191,1123001363,04,1987073,11922436,6
20191,1123001364,06,2499471,14996826,6
20191,1123001365,06,2475865,2475865,1
20191,1123001366,06,2793221,11172884,4
20191,1123001367,06,2666855,357358512,134
20191,1123001368,06,2775138,172058550,62
20191,1123001370,06,2870498,304272803,106
20191,1123001371,07,3265319,235103003,72
20191,1123001372,07,3156129,186211594,59
20191,1123001373,10,12473910,12473910,1
20191,1123001374,06,2503554,105149288,42
20191,1123001375,05,2135458,14948204,7
20191,1123001376,03,1469765,4409294,3
20191,1123001377,08,3752789,394042846,105
20191,1123001378,05,2407340,103515604,43
20191,1123001379,06,2732243,338798155,124
20191,1123001381,04,1979415,57403043,29
20191,1123001382,07,3390569,386524889,114
20191,1123001384,07,3599347,284348390,79
20191,1123001385,06,2530226,149283355,59
20191,1123001386,04,1752610,33299582,19
20191,1123001387,06,2801401,137268644,49
20191,1123001388,05,2325527,158135825,68
20191,1123001389,05,2326058,90716277,39
20191,1123001390,07,3341645,30074806,9
20191,1123001392,06,2815369,309690627,110
20191,1123001393,05,2301331,101258554,44
20191,1123001396,05,2239766,71672499,32
20191,1123001397,05,2419085,261261201,108
20191,1123001398,07,3374058,168702911,50
20191,1123001399,05,2102800,100934387,48
20191,1123001400,05,2281809,168853841,74
20191,1123001402,06,2701039,118845700,44
20191,1123001403,04,1819021,69122784,38
20191,1123001404,07,3051225,82383073,27
20191,1123001405,06,2614035,94105253,36
20191,1123001406,06,2495210,127255731,51
20191,1123001407,05,2182966,146258709,67
20191,1123001408,02,1357500,1357500,1
20191,1123001409,06,2453903,34354645,14
20191,1123001410,06,2615203,133375348,51
20191,1123001411,07,2984108,199935218,67
20191,1123001413,04,1961792,76509870,39
20191,1123001414,05,2230350,24533845,11
20191,1123001415,07,3238738,80968457,25
20191,1123001416,07,3574168,207301724,58
20191,1123001417,06,2867304,94621023,33
20191,1123001419,06,2475574,267362038,108
20191,1123001421,05,2406610,48132207,20
20191,1123001422,05,2408125,14448749,6
20191,1123001424,05,2239302,87332788,39
20191,1123001425,06,2460420,105798073,43
20191,1123001426,06,2461742,56620061,23
20191,1123001427,06,2731829,109273168,40
20191,1123001428,07,3077403,338514278,110
20191,1123001429,07,3663186,326023549,89
20191,1123001431,06,2861606,82986568,29
20191,1123001432,07,3090639,61812786,20
20191,1123001433,06,2448154,88133550,36
20191,1123001434,05,2141578,8566313,4
20191,1123001435,04,1907975,53423298,28
20191,1123001437,06,2584431,38766472,15
20191,1123001439,08,3820925,588422510,154
20191,1123001440,04,1829527,31101953,17
20191,1123001441,03,1699478,16994776,10
20191,1123001442,06,2673189,16039134,6
20191,1123001443,07,3005550,108199805,36
20191,1123001445,05,2180243,76308488,35
20191,1123001448,04,1830987,54929612,30
20191,1123001450,06,2490115,117035411,47
20191,1123001451,06,2818779,90200929,32
20191,1123001452,06,2730737,2730737,1
20191,1123001453,06,2455390,54018586,22
20191,1123001454,05,2208657,24295224,11
20191,1123001455,06,2477439,116439611,47
20191,1123001458,04,1887703,11326217,6
20191,1123001459,05,2229700,42364291,19
20191,1123001460,06,2616416,28780576,11
20191,1123001462,08,4248883,1895001708,446
20191,1123001464,06,2720304,163218233,60
20191,1123001466,02,1287684,5150737,4
20191,1123001467,01,1209872,2419744,2
20191,1123001468,01,1140769,2281538,2
20191,1123001469,05,2106791,16854327,8
20191,1123001470,04,1761768,10570607,6
20191,1123001471,06,2863830,17182981,6
20191,1123001473,03,1600314,8001570,5
20191,1123001474,05,2360488,217164862,92
20191,1123001475,05,2356084,28273010,12
20191,1123001476,06,2858844,260154764,91
20191,1123001477,06,2833979,195544577,69
20191,1123001478,06,2462205,100950411,41
20191,1123001479,05,2266361,79322625,35
20191,1123001480,05,2318609,143753741,62
20191,1123001481,05,2373134,68820892,29
20191,1123001482,05,2402744,129748165,54
20191,1123001483,06,2976254,119050152,40
20191,1123001484,06,2560697,79381601,31
20191,1123001485,04,1832538,29320608,16
20191,1123001486,07,3374590,290214732,86
20191,1123001487,05,2172664,78215893,36
20191,1123001489,04,1972912,71024838,36
20191,1123001490,07,3530025,268281913,76
20191,1123001491,07,3425208,13700833,4
20191,1123001493,04,1922302,48057561,25
20191,1123001494,05,2376437,114068969,48
20191,1123001496,04,1868519,95294456,51
20191,1123001497,06,2784970,52914422,19
20191,1123001498,05,2280874,72987979,32
20191,1123001499,02,1357500,1357500,1
20191,1123001501,07,3086781,253116076,82
20191,1123001502,07,3012229,45183428,15
20191,1123001503,06,2527449,12637243,5
20191,1123001505,05,2243103,237768936,106
20191,1123001507,04,2004462,106236499,53
20191,1123001509,06,2896828,504048118,174
20191,1123001510,05,2437612,43877019,18
20191,1123001511,04,1986857,55631985,28
20191,1123001513,04,1832905,31159389,17
20191,1123001514,06,2774566,30520224,11
20191,1123001516,04,1957277,84162911,43
20191,1123001518,06,2612316,451930649,173
20191,1123001519,05,2197467,68121471,31
20191,1123001520,05,2163111,88687557,41
20191,1123001521,06,2684041,230827488,86
20191,1123001522,03,1563361,12506891,8
20191,1123001523,05,2391340,38261440,16
20191,1123001525,01,1213013,3639038,3
