STDR_YM_CD,SUD_CD,APT_HSMP_CO,AE_66_SQMT_BELO_HSHLD_CO,AE_66_SQMT_HSHLD_CO,AE_99_SQMT_HSHLD_CO,AE_132_SQMT_HSHLD_CO,AE_165_SQMT_HSHLD_CO,PC_1_HDMIL_BELO_HSHLD_CO,PC_1_HDMIL_HSHLD_CO,PC_2_HDMIL_HSHLD_CO,PC_3_HDMIL_HSHLD_CO,PC_4_HDMIL_HSHLD_CO,PC_5_HDMIL_HSHLD_CO,PC_6_HDMIL_ABOVE_HSHLD_CO,AVRG_AE,AVRG_MKTC
201912,1123000063,1,57,57,0,0,0,0,0,0,72,42,0,0,72.5,370763157.894736842105263157894736842105
201912,1123000065,1,7,0,0,0,0,7,0,0,0,0,0,0,36.57142857142857142857142857142857142857,83428571.42857142857142857142857142857143
201912,1123000066,1,0,0,0,44,0,0,0,0,0,0,0,44,141,686363636.363636363636363636363636363636
201912,1123000067,1,0,116,0,0,0,0,0,0,0,0,116,0,85,563068965.517241379310344827586206896552
201912,1123000070,1,148,1,0,0,0,24,124,1,0,0,0,0,20.15436241610738255033557046979865771812,104040268.456375838926174496644295302013
201912,1123000072,1,0,84,0,0,0,0,0,0,0,0,84,0,85,562857142.857142857142857142857142857143
201912,1123000074,1,18,12,0,0,0,0,6,24,0,0,0,0,60.6,234733333.333333333333333333333333333333
201912,1123000075,1,0,40,0,0,0,0,0,0,0,0,40,0,85,562500000
201912,1123000083,1,10,0,0,0,0,0,5,5,0,0,0,0,45.2,203600000
201912,1123000084,1,0,44,84,0,0,0,0,0,0,0,47,81,109.28125,624062500
201912,1123000085,1,0,88,0,0,0,0,0,0,0,0,88,0,85,559909090.909090909090909090909090909091
201912,1123000088,1,0,101,0,0,0,0,0,0,0,0,101,0,85,564564356.435643564356435643564356435644
201912,1123000089,1,67,0,0,0,0,0,0,0,0,37,30,0,60,489313432.835820895522388059701492537313
201912,1123000091,1,72,0,0,0,0,0,0,0,0,46,26,0,60,486888888.888888888888888888888888888889
201912,1123000094,1,0,91,0,0,0,0,0,0,0,0,91,0,85,560340659.340659340659340659340659340659
201912,1123000096,1,46,0,0,0,0,0,0,0,0,30,16,0,60,486956521.739130434782608695652173913043
201912,1123000097,2,36,0,0,0,0,0,36,0,0,0,0,0,86.2375,282037500
201912,1123000099,1,70,0,0,0,0,0,0,0,0,38,32,0,60,488971428.571428571428571428571428571429
201912,1123000100,1,0,0,95,0,0,0,0,0,0,0,4,91,122,654673684.210526315789473684210526315789
201912,1123000103,1,0,114,0,0,0,0,0,0,0,0,114,0,85,565526315.789473684210526315789473684211
201912,1123000105,1,333,317,0,0,0,0,0,0,0,195,455,0,505.633311935036072967107449866070555726,3731799687.586643758090744877725219330117
201912,1123000106,1,46,0,0,0,0,0,0,0,0,29,17,0,60,488173913.043478260869565217391304347826
201912,1123000107,1,0,70,0,0,0,0,0,0,0,0,70,0,85,556542857.142857142857142857142857142857
201912,1123000116,1,0,89,0,0,0,0,0,0,0,29,60,0,74,499101123.595505617977528089887640449438
201912,1123000117,1,0,113,0,0,0,0,0,0,0,0,113,0,85,562805309.734513274336283185840707964602
201912,1123000118,3,37,0,0,0,0,0,24,13,0,0,0,0,128.077380952380952380952380952380952381,522178571.428571428571428571428571428571
201912,1123000121,1,3,0,0,0,0,0,3,0,0,0,0,0,44,134333333.333333333333333333333333333333
201912,1123000122,1,0,85,0,0,0,0,0,0,0,0,85,0,85,560247058.823529411764705882352941176471
201912,1123000123,1,36,0,0,0,0,0,0,0,1,35,0,0,60,441722222.222222222222222222222222222222
201912,1123000124,1,0,124,0,0,0,0,0,0,0,0,124,0,85,563709677.419354838709677419354838709677
201912,1123000125,1,9,0,0,0,0,0,8,1,0,0,0,0,39.11111111111111111111111111111111111111,148111111.111111111111111111111111111111
201912,1123000126,1,0,0,55,0,0,0,0,0,0,0,12,43,108,612909090.909090909090909090909090909091
201912,1123000128,1,0,91,0,0,0,0,0,0,0,8,83,0,85,518890109.89010989010989010989010989011
201912,1123000129,1,98,0,0,0,0,0,0,0,0,46,52,0,60,490367346.93877551020408163265306122449
201912,1123000130,1,8,0,0,0,0,2,6,0,0,0,0,0,37.75,126875000
201912,1123000131,1,0,83,0,0,0,0,0,0,0,30,53,0,74,497566265.060240963855421686746987951807
201912,1123000132,1,86,0,0,0,0,0,0,0,0,44,42,0,60,490046511.627906976744186046511627906977
201912,1123000135,1,38,0,0,0,0,0,0,0,1,37,0,0,60,436157894.736842105263157894736842105263
201912,1123000137,2,12,0,0,0,0,0,12,0,0,0,0,0,110,267666666.666666666666666666666666666667
201912,1123000138,1,0,70,0,0,0,0,0,0,0,0,70,0,85,558085714.285714285714285714285714285714
201912,1123000141,1,33,33,0,0,0,0,0,0,2,35,29,0,72.5,484227272.727272727272727272727272727273
201912,1123000142,1,0,2,1,0,0,0,2,1,0,0,0,0,80.66666666666666666666666666666666666667,204666666.666666666666666666666666666667
201912,1123000143,1,0,50,0,0,0,0,0,0,0,0,50,0,85,552120000
201912,1123000144,1,120,45,60,0,0,0,0,149,76,0,0,0,161.454545454545454545454545454545454545,638424242.424242424242424242424242424242
201912,1123000145,1,20,0,0,0,0,0,0,20,0,0,0,0,102.9,508300000
201912,1123000147,1,55,0,0,0,0,0,0,0,0,44,11,0,60,484436363.636363636363636363636363636364
201912,1123000149,1,0,90,0,0,0,0,0,0,0,9,81,0,85,516900000
201912,1123000158,1,0,87,0,0,0,0,0,0,0,5,82,0,91,538183908.045977011494252873563218390805
201912,1123000159,1,11,0,0,0,0,0,3,8,0,0,0,0,50.54545454545454545454545454545454545455,220545454.545454545454545454545454545455
201912,1123000162,1,0,0,40,0,0,0,0,0,0,40,0,0,115,462650000
201912,1123000163,1,70,0,0,0,0,0,0,0,2,68,0,0,60,428800000
201912,1123000164,3,60,0,0,0,0,0,16,44,0,0,0,0,338.4,1222000000
201912,1123000170,1,0,86,0,0,0,0,0,0,38,48,0,0,85,402465116.279069767441860465116279069767
201912,1123000175,1,0,42,42,0,0,0,0,0,20,64,0,0,100,430547619.047619047619047619047619047619
201912,1123000178,1,65,0,24,0,0,0,0,0,65,0,24,0,74.83146067415730337078651685393258426966,434831460.67415730337078651685393258427
201912,1123000179,1,109,0,0,0,0,0,0,4,105,0,0,0,60,324788990.825688073394495412844036697248
201912,1123000180,1,0,77,0,0,0,0,0,0,0,67,10,0,75,477233766.233766233766233766233766233766
201912,1123000182,1,0,18,0,0,0,0,0,0,0,8,10,0,85,497333333.333333333333333333333333333333
201912,1123000186,1,22,0,0,0,0,0,0,0,0,22,0,0,60,442545454.545454545454545454545454545455
201912,1123000188,1,57,0,0,0,0,0,27,30,0,0,0,0,151.211355311355311355311355311355311356,774107326.007326007326007326007326007327
201912,1123000190,1,0,34,0,0,0,0,0,0,0,14,20,0,85,499411764.705882352941176470588235294118
201912,1123000203,1,0,0,8,8,0,0,0,13,3,0,0,0,133.375,272687500
201912,1123000206,1,60,165,0,0,0,0,0,72,153,0,0,0,73.66666666666666666666666666666666666667,312982222.222222222222222222222222222222
201912,1123000226,1,98,0,0,0,0,0,0,0,50,48,0,0,60,400285714.285714285714285714285714285714
201912,1123000227,1,2,5,0,0,0,0,0,7,0,0,0,0,69.28571428571428571428571428571428571429,218142857.142857142857142857142857142857
201912,1123000231,1,52,40,0,0,0,0,0,0,28,64,0,0,70.86956521739130434782608695652173913043,431369565.21739130434782608695652173913
201912,1123000235,1,0,38,36,0,0,0,0,0,0,38,36,0,99.59459459459459459459459459459459459459,513675675.675675675675675675675675675676
201912,1123000240,1,52,0,0,0,0,0,0,0,28,24,0,0,60,399923076.923076923076923076923076923077
201912,1123000242,1,0,27,0,0,0,0,0,0,0,27,0,0,85,469333333.333333333333333333333333333333
201912,1123000244,1,26,38,0,0,0,0,0,0,14,50,0,0,74.84375,442437500
201912,1123000247,1,243,0,0,0,0,229,14,0,0,0,0,0,14.72427983539094650205761316872427983539,80609053.49794238683127572016460905349794
201912,1123000256,1,0,109,0,0,0,0,0,0,0,109,0,0,85,480513761.46788990825688073394495412844
201912,1123000258,2,10,6,0,0,0,2,14,0,0,0,0,0,115.133333333333333333333333333333333333,233000000
201912,1123000270,1,8,0,0,0,0,1,7,0,0,0,0,0,37.875,153125000
201912,1123000282,1,4,3,0,0,0,0,7,0,0,0,0,0,60.42857142857142857142857142857142857143,143571428.571428571428571428571428571429
201912,1123000293,1,0,30,32,0,0,0,0,0,32,30,0,0,100.483870967741935483870967741935483871,398032258.064516129032258064516129032258
201912,1123000294,2,15,2,1,1,0,7,11,1,0,0,0,0,119.377777777777777777777777777777777778,252244444.444444444444444444444444444444
201912,1123000295,1,52,88,0,0,0,0,0,0,94,46,0,0,75.71428571428571428571428571428571428571,369750000
201912,1123000296,1,0,64,0,0,0,0,0,0,40,24,0,0,85,398125000
201912,1123000297,1,8,1,0,0,0,2,7,0,0,0,0,0,61.22222222222222222222222222222222222222,108888888.888888888888888888888888888889
201912,1123000299,2,22,1,0,0,0,4,19,0,0,0,0,0,72.41269841269841269841269841269841269842,240039682.539682539682539682539682539682
201912,1123000301,1,0,0,42,0,0,0,0,0,1,41,0,0,115,431809523.809523809523809523809523809524
201912,1123000302,1,0,38,40,0,0,0,0,0,20,58,0,0,100.384615384615384615384615384615384615,416384615.384615384615384615384615384615
201912,1123000307,1,0,118,0,0,0,0,0,0,118,0,0,0,85,360898305.084745762711864406779661016949
201912,1123000310,1,0,32,32,0,0,0,0,0,34,30,0,0,100,397593750
201912,1123000311,1,28,1,0,0,0,0,10,19,0,0,0,0,165.555555555555555555555555555555555556,638777777.777777777777777777777777777778
201912,1123000312,1,0,88,0,0,0,0,0,0,40,48,0,0,85,392522727.272727272727272727272727272727
201912,1123000317,1,12,0,0,0,0,0,12,0,0,0,0,0,45.25,176583333.333333333333333333333333333333
201912,1123000318,4,19,19,0,0,0,14,24,0,0,0,0,0,262.875,578571428.571428571428571428571428571429
201912,1123000320,1,135,163,125,0,0,0,0,63,299,61,0,0,252.147058823529411764705882352941176471,1064387095.588235294117647058823529411765
201912,1123000321,1,0,32,42,0,0,0,0,0,34,40,0,0,102.027027027027027027027027027027027027,404810810.810810810810810810810810810811
201912,1123000322,3,15,0,0,0,0,9,6,0,0,0,0,0,132.666666666666666666666666666666666667,278000000
201912,1123000323,1,0,44,46,0,0,0,0,0,20,70,0,0,100.333333333333333333333333333333333333,418200000
201912,1123000324,1,47,0,46,0,0,0,0,3,46,44,0,0,87.20430107526881720430107526881720430108,376892473.118279569892473118279569892473
201912,1123000326,2,13,0,0,0,0,7,6,0,0,0,0,0,92.38095238095238095238095238095238095238,197023809.52380952380952380952380952381
201912,1123000330,1,150,0,0,0,0,0,32,118,0,0,0,0,51.2,227866666.666666666666666666666666666667
201912,1123000331,1,0,8,0,0,0,0,0,8,0,0,0,0,71.375,210000000
201912,1123000332,2,11,2,0,1,0,6,6,1,1,0,0,0,108.5,293708333.333333333333333333333333333333
201912,1123000333,1,134,56,0,0,0,0,72,78,40,0,0,0,53.46315789473684210526315789473684210526,228557894.736842105263157894736842105263
201912,1123000335,1,33,0,0,0,0,0,0,6,27,0,0,0,60,313969696.969696969696969696969696969697
201912,1123000337,2,18,1,0,0,0,0,18,1,0,0,0,0,119.422222222222222222222222222222222222,278355555.555555555555555555555555555556
201912,1123000338,1,123,0,0,0,0,0,0,123,0,0,0,0,60,249000000
201912,1123000339,2,12,9,0,0,0,0,21,0,0,0,0,0,129.416666666666666666666666666666666667,278722222.222222222222222222222222222223
201912,1123000342,1,36,121,38,0,0,0,0,6,157,32,0,0,172.222222222222222222222222222222222222,722495530.012771392081736909323116219668
201912,1123000344,1,40,0,0,0,0,0,0,4,36,0,0,0,60,321850000
201912,1123000346,1,0,56,0,0,0,0,0,0,56,0,0,0,96,335000000
201912,1123000348,1,176,28,0,0,0,0,102,82,20,0,0,0,45.33333333333333333333333333333333333333,207303921.568627450980392156862745098039
201912,1123000350,1,53,150,0,0,0,0,0,175,28,0,0,0,71.822660098522167487684729064039408867,276847290.640394088669950738916256157635
201912,1123000351,1,0,3,0,0,0,1,2,0,0,0,0,0,82,133666666.666666666666666666666666666667
201912,1123000352,1,104,0,0,0,0,0,0,5,99,0,0,0,60,326336538.461538461538461538461538461538
201912,1123000355,1,10,0,0,0,0,0,10,0,0,0,0,0,45,169600000
201912,1123000356,2,10,6,0,0,0,1,15,0,0,0,0,0,119.75,284125000
201912,1123000361,1,8,0,0,0,0,1,7,0,0,0,0,0,55.875,139125000
201912,1123000364,1,46,127,0,0,0,0,0,126,47,0,0,0,71.74566473988439306358381502890173410405,278809248.554913294797687861271676300578
201912,1123000365,2,20,6,0,0,0,0,26,0,0,0,0,0,150.2,491500000
201912,1123000373,6,33,6,0,0,0,5,34,0,0,0,0,0,374.333333333333333333333333333333333334,689777777.777777777777777777777777777777
201912,1123000375,1,5,0,0,0,0,3,2,0,0,0,0,0,29.6,105000000
201912,1123000376,1,5,1,0,0,0,3,3,0,0,0,0,0,52.5,111000000
201912,1123000382,1,0,78,0,0,0,0,0,0,78,0,0,0,85,380435897.435897435897435897435897435897
201912,1123000383,1,5,2,0,0,0,2,5,0,0,0,0,0,54.85714285714285714285714285714285714286,120285714.285714285714285714285714285714
201912,1123000384,1,0,39,0,0,0,0,0,0,39,0,0,0,85,355410256.410256410256410256410256410256
201912,1123000385,1,3,3,0,0,0,0,6,0,0,0,0,0,63.66666666666666666666666666666666666667,158666666.666666666666666666666666666667
201912,1123000386,1,0,0,60,0,0,0,0,0,24,36,0,0,115,400733333.333333333333333333333333333333
201912,1123000387,1,0,46,0,0,0,0,0,0,46,0,0,0,85,373695652.173913043478260869565217391304
201912,1123000389,4,6,34,0,0,0,0,40,0,0,0,0,0,283.25,653750000
201912,1123000390,1,0,153,0,0,0,0,0,0,124,29,0,0,170,767589026.915113871635610766045548654245
201912,1123000391,1,99,0,0,0,0,0,0,7,92,0,0,0,60,324929292.929292929292929292929292929293
201912,1123000392,1,0,58,36,0,0,0,0,0,60,34,0,0,96.4893617021276595744680851063829787234,387468085.10638297872340425531914893617
201912,1123000393,1,0,0,76,0,0,0,0,0,24,52,0,0,115,405631578.947368421052631578947368421053
201912,1123000395,1,99,0,0,0,0,0,0,7,92,0,0,0,60,324929292.929292929292929292929292929293
201912,1123000396,1,0,96,0,0,0,0,0,18,78,0,0,0,85,318562500
201912,1123000397,1,0,72,0,0,0,0,0,0,48,24,0,0,85,381333333.333333333333333333333333333333
201912,1123000398,1,0,108,0,0,0,0,0,6,102,0,0,0,85,326888888.888888888888888888888888888889
201912,1123000399,1,0,99,0,0,0,0,0,6,93,0,0,0,85,318212121.212121212121212121212121212121
201912,1123000400,1,0,50,50,0,0,0,0,0,36,64,0,0,100,398300000
201912,1123000401,1,99,0,0,0,0,0,0,7,92,0,0,0,60,324929292.929292929292929292929292929293
201912,1123000402,2,15,0,0,0,0,1,14,0,0,0,0,0,93.28571428571428571428571428571428571429,229500000
201912,1123000405,2,6,6,0,0,0,1,9,2,0,0,0,0,120.375,290250000
201912,1123000406,1,0,49,0,0,0,0,0,0,43,6,0,0,85,373244897.959183673469387755102040816327
201912,1123000407,1,54,72,0,0,0,0,0,66,60,0,0,0,73.85714285714285714285714285714285714286,300309523.809523809523809523809523809524
201912,1123000408,1,0,30,72,0,0,0,0,0,48,54,0,0,106.176470588235294117647058823529411765,396666666.666666666666666666666666666667
201912,1123000410,1,99,0,0,0,0,0,0,7,92,0,0,0,60,324929292.929292929292929292929292929293
201912,1123000411,1,0,76,0,0,0,0,0,0,48,28,0,0,85,382315789.473684210526315789473684210526
201912,1123000412,1,0,76,0,0,0,0,0,0,11,65,0,0,85,414026315.789473684210526315789473684211
201912,1123000413,1,0,36,0,0,0,0,0,0,6,30,0,0,85,413944444.444444444444444444444444444444
201912,1123000414,1,0,0,40,0,0,0,0,0,0,40,0,0,115,477100000
201912,1123000417,1,67,0,0,0,0,0,0,67,0,0,0,0,59,267626865.671641791044776119402985074627
201912,1123000418,1,47,0,0,0,0,0,0,0,47,0,0,0,60,347404255.319148936170212765957446808511
201912,1123000419,1,32,95,0,0,0,0,0,0,49,78,0,0,76.45669291338582677165354330708661417323,407196850.393700787401574803149606299213
201912,1123000421,1,0,16,0,0,0,0,16,0,0,0,0,0,146.75,320500000
201912,1123000422,1,39,77,0,0,0,0,0,0,49,67,0,0,76.59482758620689655172413793103448275862,393793103.448275862068965517241379310345
201912,1123000424,1,0,0,39,0,0,0,0,0,0,39,0,0,115,479256410.25641025641025641025641025641
201912,1123000425,1,80,0,0,0,0,0,0,0,80,0,0,0,60,352800000
201912,1123000426,1,0,22,0,0,0,0,0,0,4,18,0,0,85,410000000
201912,1123000430,1,0,16,0,0,0,0,0,0,6,10,0,0,85,400750000
201912,1123000432,1,0,112,0,0,0,0,0,0,112,0,0,0,170,759303783.783783783783783783783783783784
201912,1123000452,2,23,0,0,0,0,0,23,0,0,0,0,0,89.91666666666666666666666666666666666667,347558333.333333333333333333333333333333
201912,1123000457,1,90,0,0,0,0,0,90,0,0,0,0,0,15.13333333333333333333333333333333333333,123666666.666666666666666666666666666667
201912,1123000468,1,4,0,1,0,0,0,5,0,0,0,0,0,66.8,116200000
201912,1123000469,3,20,7,0,0,0,8,17,2,0,0,0,0,148.954545454545454545454545454545454545,394534090.909090909090909090909090909091
201912,1123000470,1,0,56,0,0,0,0,0,0,45,11,0,0,77.5,356892857.142857142857142857142857142857
201912,1123000471,2,24,0,0,0,0,23,1,0,0,0,0,0,75.375,155312500
201912,1123000472,1,6,1,0,0,0,1,6,0,0,0,0,0,40.57142857142857142857142857142857142857,137714285.714285714285714285714285714286
201912,1123000474,1,5,0,0,0,0,0,5,0,0,0,0,0,53.8,130400000
201912,1123000478,1,196,0,0,0,0,0,0,196,0,0,0,0,54.17857142857142857142857142857142857143,242178571.428571428571428571428571428571
201912,1123000480,1,0,1,1,0,0,0,1,1,0,0,0,0,91,203000000
201912,1123000485,1,75,68,0,0,0,0,0,75,68,0,0,0,68.53146853146853146853146853146853146853,298139860.13986013986013986013986013986
201912,1123000486,1,16,0,0,0,0,14,2,0,0,0,0,0,17.25,70375000
201912,1123000490,2,10,2,0,0,0,0,10,2,0,0,0,0,117.75,347375000
201912,1123000491,1,105,60,0,0,0,0,0,109,56,0,0,0,63.36363636363636363636363636363636363636,280800000
201912,1123000494,1,0,68,0,0,0,0,0,0,0,28,40,0,85,496411764.705882352941176470588235294118
201912,1123000495,1,170,0,0,0,0,110,60,0,0,0,0,0,17.64705882352941176470588235294117647059,94058823.52941176470588235294117647058824
201912,1123000499,4,40,0,0,0,0,0,40,0,0,0,0,0,166.6,727800000
201912,1123000500,1,0,132,0,0,0,0,0,0,132,0,0,0,85,355696969.69696969696969696969696969697
201912,1123000502,1,0,136,0,0,0,0,0,0,136,0,0,0,85,355705882.352941176470588235294117647059
201912,1123000504,2,9,7,0,0,0,0,1,15,0,0,0,0,129.125,425000000
201912,1123000505,6,72,1,0,0,0,0,13,59,1,0,0,0,436.088888888888888888888888888888888889,1807647222.222222222222222222222222222222
201912,1123000511,1,0,1,1,0,0,0,0,2,0,0,0,0,105,256500000
201912,1123000512,1,0,0,72,0,0,0,0,0,0,4,68,0,106,527930555.555555555555555555555555555556
201912,1123000513,1,0,72,0,0,0,0,0,0,0,24,48,0,85,499666666.666666666666666666666666666667
201912,1123000519,2,23,0,0,0,0,13,9,1,0,0,0,0,49.88888888888888888888888888888888888889,215793650.793650793650793650793650793651
201912,1123000525,1,1,3,0,0,0,1,3,0,0,0,0,0,65,149250000
201912,1123000526,1,2,1,0,0,0,0,3,0,0,0,0,0,59.33333333333333333333333333333333333333,134000000
201912,1123000529,1,12,0,0,0,0,6,6,0,0,0,0,0,23.5,91500000
201912,1123000535,1,10,0,0,0,0,2,8,0,0,0,0,0,35,129700000
201912,1123000538,1,0,36,0,0,0,0,0,0,0,16,20,0,85,495888888.888888888888888888888888888889
201912,1123000540,1,60,0,0,0,0,0,0,0,16,44,0,0,60,403733333.333333333333333333333333333333
201912,1123000541,1,30,0,0,0,0,0,0,0,8,22,0,0,60,403733333.333333333333333333333333333333
201912,1123000545,3,12,2,0,0,0,0,7,7,0,0,0,0,166.8,522100000
201912,1123000546,1,18,0,0,0,0,0,17,1,0,0,0,0,29.88888888888888888888888888888888888889,142333333.333333333333333333333333333333
201912,1123000550,2,14,2,0,0,0,0,6,10,0,0,0,0,109.642857142857142857142857142857142857,341857142.857142857142857142857142857143
201912,1123000551,1,1,3,0,0,0,0,4,0,0,0,0,0,70.75,163250000
201912,1123000552,1,18,0,0,0,0,0,18,0,0,0,0,0,25.77777777777777777777777777777777777778,128611111.111111111111111111111111111111
201912,1123000569,1,0,6,0,0,0,0,6,0,0,0,0,0,81,178000000
201912,1123000570,1,7,0,0,0,0,2,5,0,0,0,0,0,32,131571428.571428571428571428571428571429
201912,1123000572,1,64,53,0,0,0,0,0,0,0,66,51,0,71.32478632478632478632478632478632478632,502290598.290598290598290598290598290598
201912,1123000573,1,70,0,0,0,0,0,0,0,0,70,0,0,60,462171428.571428571428571428571428571429
201912,1123000574,1,0,73,0,0,0,0,0,0,0,2,71,0,85,542410958.90410958904109589041095890411
201912,1123000576,1,10,0,0,0,0,0,1,9,0,0,0,0,56.5,218000000
201912,1123000580,3,19,0,0,0,0,0,19,0,0,0,0,0,125.833333333333333333333333333333333333,356000000
201912,1123000581,1,16,0,0,0,0,0,16,0,0,0,0,0,35.25,168000000
201912,1123000587,1,1,2,0,0,0,1,2,0,0,0,0,0,63.66666666666666666666666666666666666667,134333333.333333333333333333333333333333
201912,1123000589,1,0,6,0,0,0,0,3,3,0,0,0,0,77.5,200500000
201912,1123000593,1,16,0,0,0,0,0,16,0,0,0,0,0,30,178000000
201912,1123000599,1,7,0,0,0,0,3,4,0,0,0,0,0,28,98428571.42857142857142857142857142857143
201912,1123000600,3,9,10,0,0,0,0,19,0,0,0,0,0,213.888888888888888888888888888888888889,536777777.777777777777777777777777777778
201912,1123000602,1,23,0,0,0,0,23,0,0,0,0,0,0,12.95652173913043478260869565217391304348,59826086.95652173913043478260869565217391
201912,1123000603,1,3,16,0,0,0,0,4,15,0,0,0,0,75.78947368421052631578947368421052631579,220421052.631578947368421052631578947368
201912,1123000606,1,16,0,0,0,0,0,16,0,0,0,0,0,35.5,163000000
201912,1123000607,2,9,6,0,0,0,3,12,0,0,0,0,0,91.19642857142857142857142857142857142857,269482142.857142857142857142857142857143
201912,1123000609,1,0,34,38,0,0,0,0,0,0,2,34,36,100.833333333333333333333333333333333333,588694444.444444444444444444444444444444
201912,1123000610,1,0,74,0,0,0,0,0,0,0,2,72,0,85,542297297.297297297297297297297297297297
201912,1123000613,1,9,1,0,0,0,9,0,1,0,0,0,0,24.6,103000000
201912,1123000614,2,20,0,0,0,0,0,9,11,0,0,0,0,98.25,389583333.333333333333333333333333333333
201912,1123000617,4,20,2,0,0,0,0,22,0,0,0,0,0,219.25,515687500
201912,1123000621,2,18,3,0,0,0,0,21,0,0,0,0,0,124.666666666666666666666666666666666667,295222222.222222222222222222222222222223
201912,1123000623,3,23,0,1,0,0,0,23,0,0,1,0,0,130.5,467516666.666666666666666666666666666667
201912,1123000625,3,23,0,0,0,0,0,23,0,0,0,0,0,146.772727272727272727272727272727272727,449772727.272727272727272727272727272727
201912,1123000627,1,98,40,0,0,0,0,0,0,0,99,39,0,67.24637681159420289855072463768115942029,486152173.913043478260869565217391304348
201912,1123000628,1,6,0,0,0,0,2,4,0,0,0,0,0,40.83333333333333333333333333333333333333,104500000
201912,1123000633,1,10,0,0,0,0,0,2,8,0,0,0,0,43,198600000
201912,1123000636,1,6,1,0,0,0,0,6,1,0,0,0,0,52.42857142857142857142857142857142857143,179571428.571428571428571428571428571429
201912,1123000638,1,0,0,19,0,0,0,0,0,19,0,0,0,102,375526315.789473684210526315789473684211
201912,1123000640,2,16,0,0,0,0,0,13,3,0,0,0,0,83.5,323625000
201912,1123000643,1,2,30,0,0,0,0,2,30,0,0,0,0,80.90625,232156250
201912,1123000644,1,4,0,0,0,0,4,0,0,0,0,0,0,39.25,68250000
201912,1123000645,1,19,0,0,0,0,1,18,0,0,0,0,0,27,130421052.631578947368421052631578947368
201912,1123000648,1,0,0,76,0,0,0,0,0,0,0,10,66,115,626802631.578947368421052631578947368421
201912,1123000649,3,35,0,0,0,0,15,17,3,0,0,0,0,108.2,438566666.666666666666666666666666666667
201912,1123000650,1,0,74,0,0,0,0,0,0,0,2,72,0,85,542297297.297297297297297297297297297297
201912,1123000654,2,14,8,0,0,0,12,2,8,0,0,0,0,102.071428571428571428571428571428571429,316928571.428571428571428571428571428571
201912,1123000655,1,10,0,0,0,0,0,2,8,0,0,0,0,48,216500000
201912,1123000656,2,19,0,0,0,0,5,14,0,0,0,0,0,70.35555555555555555555555555555555555556,268077777.777777777777777777777777777778
201912,1123000658,1,20,0,0,0,0,0,20,0,0,0,0,0,27.35,146000000
201912,1123000659,3,6,19,0,1,0,0,14,12,0,0,0,0,227.416666666666666666666666666666666667,531944444.444444444444444444444444444444
201912,1123000661,3,27,1,2,0,0,19,9,2,0,0,0,0,158.813596491228070175438596491228070175,440302631.578947368421052631578947368421
201912,1123000663,1,8,0,0,0,0,0,4,4,0,0,0,0,44.125,181125000
201912,1123000665,1,0,0,2,0,0,0,0,2,0,0,0,0,108,246000000
201912,1123000670,3,24,1,1,0,0,3,21,2,0,0,0,0,148.6,403200000
201912,1123000671,1,0,6,0,0,0,0,6,0,0,0,0,0,83,182666666.666666666666666666666666666667
201912,1123000678,1,13,0,0,0,0,0,12,1,0,0,0,0,32.53846153846153846153846153846153846154,142615384.615384615384615384615384615385
201912,1123000679,3,19,4,1,0,0,12,10,2,0,0,0,0,153.066666666666666666666666666666666667,419266666.666666666666666666666666666667
201912,1123000689,1,27,0,0,0,0,0,27,0,0,0,0,0,17,114000000
201912,1123000690,2,4,0,0,0,0,0,4,0,0,0,0,0,104,209000000
201912,1123000691,1,0,0,76,0,0,0,0,0,0,0,10,66,115,626802631.578947368421052631578947368421
201912,1123000692,5,17,16,0,0,0,2,31,0,0,0,0,0,246.946428571428571428571428571428571429,717500000
201912,1123000693,1,16,0,0,0,0,16,0,0,0,0,0,0,38,73875000
201912,1123000694,1,0,74,0,0,0,0,0,0,0,2,72,0,85,542297297.297297297297297297297297297297
201912,1123000695,1,15,0,0,0,0,0,14,1,0,0,0,0,29.8,176200000
201912,1123000700,1,8,1,0,0,0,4,5,0,0,0,0,0,39.77777777777777777777777777777777777778,91333333.33333333333333333333333333333333
201912,1123000702,1,10,0,0,0,0,0,10,0,0,0,0,0,120,366666666.666666666666666666666666666667
201912,1123000704,2,27,0,0,0,0,23,4,0,0,0,0,0,32.13333333333333333333333333333333333334,142933333.333333333333333333333333333333
201912,1123000707,2,13,6,0,0,0,12,7,0,0,0,0,0,116.909090909090909090909090909090909091,206204545.454545454545454545454545454545
201912,1123000710,1,18,0,0,0,0,17,1,0,0,0,0,0,15.61111111111111111111111111111111111111,70555555.55555555555555555555555555555556
201912,1123000728,1,13,0,0,0,0,12,0,1,0,0,0,0,18.07692307692307692307692307692307692308,79923076.92307692307692307692307692307692
201912,1123000736,1,305,78,52,0,0,0,89,164,16,114,52,0,280.090579710144927536231884057971014493,1617110266.545049153744805918718962197223
201912,1123000739,1,14,28,0,0,0,0,14,17,11,0,0,0,67.33333333333333333333333333333333333333,242285714.285714285714285714285714285714
201912,1123000740,1,19,0,0,0,0,2,17,0,0,0,0,0,58.47368421052631578947368421052631578947,129526315.789473684210526315789473684211
201912,1123000741,5,34,9,0,0,0,6,35,2,0,0,0,0,298.791666666666666666666666666666666667,766145833.333333333333333333333333333333
