STDR_YM_CD,SUD_CD,VIATR_FCLTY_CO,PBLOFC_CO,BANK_CO,GEHSPT_CO,GNRL_HSPTL_CO,PARMACY_CO,KNDRGR_CO,ELESCH_CO,MSKUL_CO,HGSCHL_CO,UNIV_CO,DRTS_CO,SUPMK_CO,THEAT_CO,STAYNG_FCLTY_CO,ARPRT_CO,RLROAD_STATN_CO,BUS_TRMINL_CO,SUBWAY_STATN_CO,BUS_STTN_CO
202012,1129003344,1,,,,,,,,,,,,,,,,,,,1
202012,1129003345,1,,,,,,,,,,,,,,,,,,,1
202012,1129003348,1,,,,,,,,,,,,,,,,,,,1
202012,1129003350,1,,,,,,,,,,1,,,,,,,,,
202012,1129003352,1,,,,,,,,,,,,,,,,,,,1
202012,1129003354,1,,,,,,,,,,,,,,,,,,,
202012,1129003361,1,,,,,,,,,,,,,,,,,,,1
202012,1129003364,2,,,,,,,,,,,,,,,,,,,
202012,1129003367,1,,,,,,,,,,,,,,,,,,,
202012,1129003374,2,,,,,,,,,,,,,,,,,,,1
202012,1129003376,2,,,,,,,,,,,,,,,,,,,
202012,1129003380,2,,,,,,,,,,,,,,,,,,,2
202012,1129003385,10,,,,,,,,2,1,6,,,,,,,,,1
202012,1129003387,2,,,,,,,,,,1,,,,,,,,,1
202012,1129003389,2,,,,,,,,,,,,,,,,,,,
202012,1129003396,1,,,,,,,,,,1,,,,,,,,,
202012,1129003398,1,,,,,,,,,,,,,,,,,,,1
202012,1129003399,1,,,,,,,,,,,,,,,,,,,
202012,1129003400,1,,,,,,,,,,,,,,,,,,,1
202012,1129003401,2,,,,,,,,,,,,,,,,,,,2
202012,1129003402,1,1,,,,,,,,,,,,,,,,,,
202012,1129003403,1,,,,,,,1,,,,,,,,,,,,
202012,1129003404,1,,,,,,,,,,,,,,,,,,,
202012,1129003406,5,,,,,,,,,,,,,,,,,,,1
202012,1129003407,1,,,,,,,,,,,,,,,,,,,1
202012,1129003411,1,,,,,,,,,,1,,,,,,,,,
202012,1129003413,23,1,1,,,,,,,,18,,,,,,,,,3
202012,1129003414,4,,,,,,,,,,,,,,,,,,,2
202012,1129003416,3,,,,,,,,,,,,,,,,,,,
202012,1129003420,1,,,,,,,,,,,,,,,,,,,
202012,1129003428,1,,,,,,,,,,,,,,,,,,,1
202012,1129003431,1,,,,,,,,,,,,,,,,,,,1
202012,1129003432,2,,,,,,,,,,,,,,,,,,,2
202012,1129003440,2,,,,,,,,,,,,,,,,,,,1
202012,1129003442,1,,,,,,,,,,,,,,,,,,,1
202012,1129003443,2,,,,,,,,,,,,,,,,,,,
202012,1129003446,2,,,,,,,,,,,,,,,,,,,1
202012,1129003448,1,,,,,,,,,,,,,,,,,,,
202012,1129003454,4,,,,,2,,,,,,,,,,,,,,
202012,1129003457,3,,1,,,,,,,,,,,,,,,,,2
202012,1129003458,6,,,,,2,,,,,,,,,,,,,,3
202012,1129003461,1,,,,,,,,,,,,,,,,,,,
202012,1129003464,2,,,,,1,,,,,,,,,,,,,,
202012,1129003465,7,,1,,,1,,,,,,,,,,,,,,
202012,1129003471,2,,,,,,,,,,,,,,,,,,,
202012,1129003472,7,1,,,,2,,,,,,,,,,,,,,2
202012,1129003481,1,1,,,,,,,,,,,,,,,,,,
202012,1129003483,4,2,,,,,,,,,,,,,,,,,,1
202012,1129003485,1,,,,,,,,,,,,,,,,,,,1
202012,1129003486,1,,,,,,,,,,,,,,,,,,,
202012,1129003488,3,,,,,,,,,,,,,,,,,,1,1
202012,1129003490,1,,,,,,,,,,1,,,,,,,,,
202012,1129003492,2,,,,,,,,,,,,,,,,,,,1
202012,1129003494,2,,,,,,,,,,,,,,,,,,,1
202012,1129003495,3,,,,,,,,,,,,,,,,,,,
202012,1129003501,6,,,,,1,,,,,,,,,,,,,,1
202012,1129003502,2,,,,,,,,,,,,,,,,,,,2
202012,1129003503,2,1,,,,,,,,,,,,,,,,,,1
202012,1129003508,1,,,,,,,,,,,,,,,,,,,1
202012,1129003509,2,,,,,,,,,,,,,,,,,,,2
202012,1129003510,1,,,,,,,,,,,,,,,,,,,
202012,1129003516,1,,,,,,,,,,,,,,,,,,,1
202012,1129003518,1,,,,,,,,,,,,,,,,,,,
202012,1129003523,1,,,,,,,,,,1,,,,,,,,,
202012,1129003525,1,,,,,,,,,,1,,,,,,,,,
202012,1129003529,1,,,,,,,,,,,,,,,,,,,
202012,1129003530,1,,,,,,,,,,,,,,,,,,,
202012,1129003535,1,,,,,,,,,,,,,,,,,,,1
202012,1129003539,1,,,,,,,,,,,,,,,,,,,
202012,1129003550,1,1,,,,,,,,,,,,,,,,,,
202012,1129003551,1,,,,,,,,,,,,,,,,,,,
202012,1129003552,1,,,,,,,,,,,,,,,,,,,
202012,1129003553,14,1,1,,,,,,,2,8,,,,,,,,,2
202012,1129003555,1,,,,,,,,,,,,,,,,,,,1
202012,1129003556,3,,,,,,,,,,,,,,,,,,,1
202012,1129003557,2,,,,,,1,,,,,,,,,,,,,1
202012,1129003559,2,,,,,,,,,,,,,,,,,,,2
202012,1129003560,4,,,,,1,,,,,,,,,,,,,,1
202012,1129003561,3,,,,,1,,,,,,,,,,,,,,1
202012,1129003563,1,,,,,,,,,,,,,,,,,,,
202012,1129003565,1,,,,,,,,,,,,,,,,,,,
202012,1129003569,1,,,,,,,,,,,,,,,,,,,1
202012,1129003570,2,,,,,1,,,,,,,,,,,,,,
202012,1129003576,1,,,,,,,,,,,,,,,,,,,1
202012,1129003578,1,,,,,,,,,,,,,,,,,,,
202012,1129003582,1,,,,,,,,,,,,,,,,,,,
202012,1129003584,1,,,,,,,,,,,,,,,,,,,1
202012,1129003592,2,,,,,,,,,,,,,,,,,,,
202012,1129003595,2,,,,,,,,,,,,,,,,,,,1
202012,1129003596,1,,,,,,,,,,,,,,,,,,,1
202012,1129003597,4,,,,,,1,,,,,,,,,,,,,1
202012,1129003605,1,,,,,,,,,,,,,,,,,,,
202012,1129003607,1,,,,,,,,,,,,,,,,,,,
202012,1129003609,1,,,,,,,,,,,,,,,,,,,1
202012,1129003610,1,,,,,,,,,,,,,,,,,,,1
202012,1129003612,2,,,,,,,1,,,,,,,,,,,,1
202012,1129003617,2,,,,,,,,,,,,,,,,,,,
202012,1129003618,1,,,,,,,,,,,,,,,,,,,
202012,1129003619,1,,,,,,,,,,,,,,,,,,,1
202012,1129003622,1,,,,,,,,,,,,,,,,,,,
202012,1129003630,3,,,,,1,,,,,,,,,,,,,,
202012,1129003637,2,,,,,,,,,,,,,,,,,,,2
202012,1129003638,3,,,,,,,,,,2,,,,,,,,,1
202012,1129003643,2,,,,,,,,,,,,,,,,,,,
202012,1129003648,2,,,,,,,,,,,,,,,,,,,1
202012,1129003649,1,,,,,,,,1,,,,,,,,,,,
202012,1129003654,1,,,,,,,,,,,,,,,,,,,1
202012,1129003655,1,,,,,,,,,,,,,,,,,,,1
202012,1129003656,1,,,,,,,,,,,,,,,,,,,1
202012,1129003657,2,,,,,1,,,,,,,,,,,,,,1
202012,1129003665,3,,,,,,,1,,,,,,,,,,,,2
202012,1129003667,1,,,,,,,,,1,,,,,,,,,,
202012,1129003668,1,,,,,,,,,,,,,,,,,,,1
202012,1129003672,1,,,,,,,,,,,,,,,,,,,1
202012,1129003676,1,,,,,,,,,,,,,,,,,,,
202012,1129003678,2,,,,,,,,,,,,,,,,,,,2
202012,1129003681,1,,,,,,,,,,,,,,,,,,,1
202012,1129003682,1,,,,,,,,1,,,,,,,,,,,
202012,1129003683,5,,1,,,,,,,,,,,,,,,,,1
202012,1129003686,2,1,,,,1,,,,,,,,,,,,,,
202012,1129003689,1,,,,,,,,,,,,,,,,,,,
202012,1129003690,1,,,,,,,,,,,,,,,,,,,1
202012,1129003696,1,,,,,,,,,,,,,,,,,,,
202012,1129003707,1,,,,1,,,,,,,,,,,,,,,
202012,1129003713,1,,,,,,,,,,,,,,,,,,,1
202012,1129003716,1,,,,,,,,,,,,,,,,,,,1
202012,1129003717,1,,,,,,,,,,,,,,,,,,,
202012,1129003720,2,,,,,,1,,,,,,,,,,,,,
202012,1129003729,2,,,,,1,,,,,,,,,,,,,,
202012,1129003741,4,,,,,,,,,,,,,,,,,,,3
202012,1129003742,2,,,,,,1,,,,,,,,,,,,,1
202012,1129003746,4,,,,,,,,,,,,,,,,,,,2
202012,1129003747,1,,,,,,,,,,,,,,,,,,,
202012,1129003749,2,,,,,,,,,,,,,,,,,,,
202012,1129003751,1,,,,,,,,,,,,,,,,,,,1
202012,1129003753,1,,,,,,,,,,,,,,,,,,,1
202012,1129003755,4,,,,,,,,,,,,,,,,,,,
202012,1129003760,1,,,,,,,,,,,,,,,,,,,1
202012,1129003761,1,,,,,,,,,,,,,,,,,,,1
202012,1129003765,4,,,,,2,,,,,,,,,,,,,,
202012,1129003771,6,,,,,1,,,,,,,,,,,,,,
202012,1129003773,7,1,,,,,,,,,,,,,,,,,,1
202012,1129003780,1,,,,,,,,,,,,,,,,,,,1
202012,1129003783,1,,,,,,,,,,,,,,,,,,,1
202012,1129003785,1,,,,,,,,,,,,,,,,,,,1
202012,1129003787,2,2,,,,,,,,,,,,,,,,,,
202012,1129003788,2,,,,,,,,,,,,,,,,,,,2
202012,1129003789,1,,,,,,,,,,,,,,,,,,,
202012,1129003790,1,,,,,,,,,,,,,,,,,,,
202012,1129003792,1,,,,,1,,,,,,,,,,,,,,
202012,1129003796,1,,,,,,,,,,,,,,,,,,,1
202012,1129003798,2,,,,,,,,,,,,,,,,,,,
202012,1129003800,3,,,,,,,,,,,,,,,,,,,
202012,1129003802,1,,,,,,,,,,,,,,,,,,,
202012,1129003805,1,,,,,,,1,,,,,,,,,,,,
202012,1129003807,2,,,,,,,,,,,,,,,,,,,1
202012,1129003808,5,,,,,1,,,,,,,,,,,,,,2
202012,1129003810,1,,,,,,,,,,,,,,,,,,,
202012,1129003816,1,,,,,,,,,,,,,,,,,,,1
202012,1129003817,1,,,,,,,,,,,,,,,,,,,
202012,1129003822,4,2,,,,,,,,,,,,,,,,,,
202012,1129003831,2,,,,,,1,,,,,,,,,,,,,
202012,1129003832,4,,1,,,,,,,,,,,,,,,,,
202012,1129003833,1,,,,,,,,,,,,,,,,,,,
202012,1129003834,2,,,,,,,,,,,,,,,,,,,
202012,1129003837,4,,,,,1,,,,,,,,,,,,,,
202012,1129003841,1,,,,,,,,,,,,,,,,,,,
202012,1129003844,3,,,,,,,,,,,,,,,,,,,
202012,1129003848,1,,,,,,,,,,,,,,,,,,,
202012,1129003852,3,,,,,1,,,,,,,,,,,,,,
202012,1129003853,5,,,,,,,,,,,,,,,,,,,2
202012,1129003857,1,,,,,1,,,,,,,,,,,,,,
202012,1129003862,3,,,,,1,,,,,,,,,,,,,,1
202012,1129003863,1,,,,,,,,,,,,,,,,,,,
202012,1129003867,1,,,,,,,,,,,,,,,,,,,1
202012,1129003868,1,,,,,,,,,,,,,,,,,,,1
202012,1129003871,3,,,,,,,,,,,,,,,,,,,
202012,1129003873,1,,,,,,,,,,,,,,,,,,,
202012,1129003874,1,,,,,,,,,,,,,,,,,,,
202012,1129003880,3,,,,,,,,,,,,,,,,,,,1
202012,1129003882,1,,,,,,,,,,,,,,,,,,,1
202012,1129003888,2,,,,,1,,,,,,,,,,,,,,
202012,1129003894,1,,,,,,,,,,,,,,,,,,,
202012,1129003895,5,,,,,1,,,,,,,,,,,,,,
202012,1129003896,1,,,,,,,,,,,,,,,,,,,1
202012,1129003898,1,1,,,,,,,,,,,,,,,,,,
202012,1129003899,1,,,,,,,,,,,,,,,,,,,1
202012,1129003901,1,,,,,,,,,,,,,,,,,,,1
202012,1129003903,2,,,,,,,,,,,,,,,,,,,2
202012,1129003904,1,,,,,,,,,,,,,,,,,,,
202012,1129003906,4,,,,,1,,,,,,,,,,,,,,
202012,1129003907,1,,,,,,,,,,,,,,,,,,,
202012,1129003908,1,,,,,,,,,,,,,,,,,,,
202012,1129003910,2,,,,,,,,,,,,,,,,,,,1
202012,1129003914,2,,,,,,,,,,,,,,,,,,,1
202012,1129003916,3,,,,,1,,,,,,,,,,,,,,1
202012,1129003918,1,,,,,,,,,,,,,,,,,,,1
202012,1129003919,1,,,,,,,,,,,,,,,,,,,
